Movie,Summary,Genre,Emotion,4Emotion,PN,CS,Instrument
부정거래,"A conversation between two people, where one is suspicious of the other and accuses them of being a criminal. The accused becomes scared and starts crying. The other person tries to comfort them and tells them that they are there to help solve the injustice.",범죄,-3,D,0,1,관악기
불멸의 이순신,"A battle takes place outside a bedroom in the presence of Joseon soldiers. The Joseon soldiers are at a disadvantage when a group of wild soldiers led by Sasoonga attack. The situation becomes dire, and the commander, Ueulgi, orders his soldiers to fight without concern for their safety. Sasoonga is eventually killed, and the battle continues with the Joseon soldiers gaining the upper hand.",액션,2,B,1,0,현악기
비열한 거리,"Two friends, Byungdu and Minho, are drinking together in a quiet room. Byungdu reveals that he had a bad encounter with a woman named Hyunjoo. Minho tries to comfort him and suggests that Hyunjoo may not actually dislike him. Minho also reveals that Hyunjoo is a lonely person who sends money back to her family in the countryside. Byungdu looks at Minho with gratitude.",로맨스,1,B,1,0,현악기
비열한 거리,"A man named Byung-du approaches Hwang, apologizing for something and asking for a favor. Byung-du asks for a business card from a prosecutor named Park. Hwang agrees and Byung-du shares the card with his friend Jong-soo. Byung-du suggests they do something together and Jong-soo agrees, saying he will follow Byung-du anywhere. Byung-du gives Jong-soo the business card and tells him to investigate.",범죄,-1,C,0,0,관악기
비열한 거리,"Two men argue over a ticket, with one tearing it up and physically assaulting the other. A woman watches in shock as the altercation unfolds. The aggressor then takes the woman and drives away in his car, leaving the victim behind. The scene attracts attention from bystanders.",범죄,-2,C,0,0,현악기
비열한 거리,"A group of Rotaripa members are driving to their destination when they are suddenly attacked by members of the Samgeori gang. A fight breaks out, with both sides using weapons such as baseball bats and pipes. The Rotaripa members eventually gain the upper hand and the Samgeori gang retreats. However, one member of the Rotaripa is injured in the fight.",액션,-3,D,0,1,타악기
비열한 거리,"A group of Rotary members and guests are chatting in front of a flower wreath when a van suddenly stops in front of an arcade. Five gangsters wielding weapons emerge and start smashing the arcade machines. The Rotary members and guests try to stop them, but are outnumbered. Suddenly, a man named Byung-doo rushes in and starts fighting the gangsters. Eventually, the gangsters flee in a van, leaving behind a scene of destruction.",액션,-2,C,0,0,관악기
비열한 거리,"A violent altercation occurs outside a dark house with only one streetlight on. A group of five gangsters attack the protagonist, who is saved by the headlights of a van. The protagonist and his friend fight back against the gangsters, with the protagonist ultimately being attacked and beaten.",액션,-2,C,0,0,타악기
살인의추억,"A woman doing laundry becomes frightened when a police officer appears at her fence. She quickly locks herself inside and begins crying. The officer tries to calm her down and get her to open the door, but she is too scared to leave. She eventually reveals that she was told to go to the police station, but was too afraid of what people would think.",스릴러,-3,D,0,1,음율타악기
살인의추억,"Footsteps on a hallway, sunlight shining through a window onto a newspaper, with headlines about murders and rapes. The newspaper mentions the deployment of search personnel in Seoul and Gyeonggi Province.",범죄,-1,C,0,0,관악기
서부전선,"A convoy of tanks and supply wagons moves towards Seoul, leaving a trail of destruction. The last tank crushes the destroyed signpost, erasing any trace of their path. Infantry and supply wagons follow behind the tanks, kicking up dust as they advance.",액션,-2,C,0,0,타악기
서부전선,"A North Korean tank unit is advancing southward. Inside the last tank, there is a portrait of Kim Il-sung and a slogan that reads ""March to Yeosu, Mokpo, and Busan like a raging wave."" The tank crew, including the driver, gunner, and ammunition loader, are sitting in the shaking tank under the faded slogan. The tank's rear end is visible through the driver's viewfinder.",액션,-2,C,0,0,타악기
서부전선,"A small hill near a development site is being watched by US soldiers from a platoon. The platoon aims their guns when the platoon leader sends a signal. The lead tank hits a landmine and is destroyed, causing chaos. Inside the tank, the crew discusses their situation and prepares for further attacks. Outside the tank, the US soldiers are under fire from the tank's machine gun.",액션,-3,D,0,1,타악기
서부전선,"In a tank, a machine gunner fires uncontrollably while the shell casings fall to the floor. The gunner's partner urgently yells to load the gun and fires a hot shell, causing an explosion on the hill where the enemy is hiding. Outside the tank, two tanks fire shells and casualties are high on the side of the People's Army. The American side orders a retreat as shells continue to explode.",액션,-3,D,0,1,타악기
서부전선,"A military attack occurs, with soldiers shouting and gunfire and tanks being hit. Unprotected troops are dying and planes drop bombs. One bomb hits a tank and causes an explosion. A character named 영광 is frozen in fear and eventually hit by a bomb.",액션,-3,D,0,1,타악기
서부전선,"A group of soldiers are crossing a gentle hill when they are suddenly attacked. Despite their attempts to fight back, they are overwhelmed by gunfire from all directions. The soldiers are forced to retreat, with their leader being shot and killed. One soldier hides behind a tree and fires his gun aimlessly while his comrades try to escape.",액션,-3,D,0,1,타악기
서부전선,"A pursuit ensues with gunfire and a soldier is shot. The enemy is targeted and defeated by a low-flying fighter plane. The surviving soldier tends to his wounded comrade. The enemy is no longer visible, but the sound of coughing and bloodshed can be heard.",드라마,-2,C,0,0,현악기
서부전선,"A fighter plane drops its last bomb on a tank, causing a free-fall projectile to hit the center of the tank's turret. The tank narrowly avoids the projectile and the occupants are thrown around inside. The tank's contents spill out and a struggle ensues between the two occupants, with one getting hit by shrapnel. The fighter plane returns for another attack.",액션,-3,D,0,1,타악기
서부전선,"A tank and a fighter jet engage in a pursuit battle, with the pilot of the jet feeling fear and uncertainty. The tank maneuvers to try and shoot the jet, but its damaged gun prevents it from doing so. Despite being unarmed, the tank continues to pursue the jet. The pilot of the jet attempts to evade the tank by making sudden movements and jumps, eventually succeeding in escaping.",액션,-2,C,0,0,타악기
서부전선,"A tank is driving and encounters a landmine in its path. The driver tries to avoid it but the tank starts spinning. A fight breaks out inside and outside the tank while it narrowly avoids the landmine. Eventually, the fighters grab guns.",액션,-2,C,0,0,타악기
서부전선,"Two individuals, Nam Bok and Young Kwang, are dodging continuous shelling by zigzagging. They are hit by a tank shell and experience an explosion nearby. Nam Bok and Young Kwang are thrown into the air and fall to the ground. Nam Bok's face is covered in blood and Young Kwang loses a leg. Nam Bok screams in pain and Young Kwang mutters incoherently while looking at his severed leg.",드라마,-2,C,0,0,타악기
설국열차,"A group of people, including Curtis and Edga, are trying to escape from soldiers in a sewer. They use a cart and a sewage pipe to break through multiple doors and overpower the soldiers. The soldiers try to close the doors, but the group manages to break through them. The group continues to fight and run through the sewer.",액션,-4,D,0,1,현악기
설국열차,"A group of people on a dark train are shouting for fire, and a Chinese boy named Chan runs with a torch. Andrew, a one-armed man, also runs with a torch. They are pursued by soldiers and engage in a brutal fight. Gray, a skilled fighter, kills the commanding officer and the group continues to fight their way through the train. Mason, a small man, is injured but saved by a companion. Curtis, a large man, charges through the soldiers to try and capture Mason.",액션,-3,D,0,1,타악기
설국열차,Yona focuses while Namgung fights zombies. Yona connects wires to open a door and grabs a bomb and gun. Yona shoots zombies and points the gun at Franco. Namgung fights Franco while Yona places the bomb on the door. All observed by Curtis and Wilford.,액션,-2,C,0,0,관악기
스물,"A powerful force overwhelms everyone in the room, causing them to freeze. The character Love reluctantly goes to the kitchen. The character Kyung-jae is a highly trained martial artist and former marine who is about to explode. Love approaches the character Daegari and grabs his hand with a powerful punch.",액션,-3,D,0,1,타악기
스카우트,Hochang asks for help to go to Seoul from Gongtae. Gongtae agrees to help and mentions that it's not a difficult task. He assures Hochang that many students will come within 10 minutes of making a phone call. Hochang agrees to accept the help.,스릴러,-1,C,0,0,현악기
스카우트,A person looks at a photo and scratches their head. Another person sees them and looks at the photo out of curiosity. The first person notices and the second person asks if the photo belongs to them. The first person is confused.,코미디,3,A,1,1,현악기
스카우트,"A group of men, including K3, are dozing off outside a hospital room when a group of men in raincoats approach. The men in raincoats suddenly attack, throwing off their raincoats to reveal their large size. K3 and others inside the hospital room wake up to the commotion and a fight breaks out. Y6, Y7, and Y8 manage to escape on a hospital bed while the others fight off the attackers. Hochaeng, waiting outside, witnesses their escape and expresses gratitude to the remaining defenders.",코미디,3,A,1,1,음율타악기
스카우트,"A person named 호창 is sleeping on a vinyl sofa covered with a military blanket. He talks in his sleep, asking his brother 동열 to stay and play with him instead of going to Seoul. He suggests they go together since 동열 has just arrived.",로맨스,1,B,1,0,피아노
시간이탈자,"A man named Geon-woo is surprised by what he sees on his monitor and rewinds the footage. He sees a woman named Yoon-jeong crossing a crosswalk in front of a Chinese restaurant, and recognizes her as someone he saw in a dream. The next day, Geon-woo tells a detective that he saw Yoon-jeong on the CCTV footage, but the detective is skeptical. However, when they watch the footage again, they see Yoon-jeong crossing the crosswalk and Geon-woo's claim is confirmed.",판타지,2,B,1,0,현악기
시간이탈자,"A student named Ji-hwan rushes to the school office where he finds male teachers cheering and hugging each other over a televised sports game. Ji-hwan sees that the score is 2-1 and one of the teachers, Park, pulls him in for a hug. Ji-hwan notices a calendar on a desk with a note for a department store meeting on October 1st at 6 pm. Suddenly, an air raid siren interrupts Ji-hwan's thoughts and he freezes in confusion. He recalls a dream about a soccer game and a UFO sighting before realizing the time is now 6:28 pm.",판타지,1,B,1,0,현악기
시크릿가든,"A conversation between characters discussing various topics, including a false claim about a dog's name and a photoshopped picture on an album cover. One character asks for a list of women who left the house that morning, and another questions why a plan did not go as expected. The conversation ends with a character receiving a phone call and being asked if someone has died.",코미디,1,B,1,0,타악기
시크릿가든,A man named Juwon C gets stuck in an elevator in a department store and tries to use the emergency button and call for help. He eventually contacts a man named Park Sang-moo through CCTV and Park Sang-moo panics upon realizing he is being watched.,판타지,2,B,1,0,현악기
시크릿가든,"Lime C tells Jong Soo that her strange behavior is due to her soul being swapped. She reveals that she is actually Kim Joo Won and asks Jong Soo not to judge her. She explains that when she went to Jeju Island, she returned with Lime C's body and has been struggling to adjust. Oscar has discovered their situation and they need to act quickly. They decide to go together to confirm the situation.",판타지,-2,C,0,0,음율타악기
신기전,"A battle takes place between two armies near a river and mountains. The leader of one army, Seolju, waits for the enemy to approach before giving the order to attack. She uses a tactic to make her soldiers and herself disappear, causing confusion and allowing for a surprise attack. The battle ends with the use of explosives and fire arrows, causing chaos and destruction.",액션,2,B,1,0,타악기
신기전,"A battle takes place in a region with a river flowing under a mountain. A mysterious temple appears and causes panic among the soldiers. The leader, Seolju, orders an attack and the soldiers charge forward. Despite being outnumbered, the enemy soldiers lose morale and retreat. However, some soldiers try to escape and are brutally attacked by Seolju.",액션,3,A,1,1,현악기
신기전,"A group of people engage in a battle, resulting in a massive explosion that kills several characters. The protagonist, Mao, survives and witnesses the aftermath of the destruction. The scene is described in detail, with the emotions of the characters conveyed through their reactions to the devastation. The story ends with a sense of sadness and reflection on the consequences of their actions.",판타지,2,B,1,0,현악기
신기전,"In a region where a river flows under a mountain, a group of people from the 2nd faction are escorting a prisoner named Hongri. One of their subordinates tries to attack Hongri with a knife, but Mao intervenes and stops him. Suddenly, 17 strange objects are launched from the mountain and fly into the sky, causing fear and chaos among the soldiers. Despite this, they continue to pursue Hongri while Mao tries to escape in fear.",판타지,3,A,1,1,타악기
신기전,"Seolju and her companions flee from the pursuing warriors, with Kyoraeng leading the charge. They engage in a battle, with Seolju using her agility to avoid attacks and eventually climbing a tree to escape. However, the warriors continue to pursue her, and she is saved by the timely arrival of her friends who use a rope to pull her over a wall. Kyoraeng and his men continue to pursue them, but are interrupted by a fire that breaks out in the palace. The fate of Seolju and her companions is left uncertain.",스릴러,-2,C,0,0,현악기
신기전,"Soldiers prepare a new firing device called the ""새 발사판"" with 100 arrows. The soldiers of the 신기전부대 light torches and ignite the arrows. The arrows are launched in unison and create a massive explosion in the sky.",판타지,3,A,1,1,타악기
신부수업,"Candidates for priesthood make vows of celibacy before three witnesses and the archbishop. They answer ""Deo Gratias"" when asked if they will follow God in celibacy. They are then dressed in holy vestments by the priests. One candidate, Kim Kyu-sik, is seen holding a rosary given to him by Bong-hee. When asked if he will promise to be celibate in service to God, he cannot answer and becomes emotional.",로맨스,1,B,1,0,현악기
신의한수,"A man named Taeseok confronts a man named Kwangsoo on a bridge, pushing him over the railing. Kwangsoo hangs upside down as cars pass by, and Taeseok asks if he knows someone named Song Woosuk. Kwangsoo admits to knowing him and reveals they are business partners in recreation.",범죄,-2,C,0,0,일렉기타
신의한수,"The conversation between Taeseok and Baekkop revolves around a game of baduk and their interaction. Taeseok asks about the unique baduk board and Baekkop explains that one goddess represents luck while the other represents destruction. Taeseok asks about the optimal distance for human interaction, and they play a game of baduk. After losing, Taeseok expresses his desire for Baekkop, who questions his intentions. Taeseok responds that it is a hope, not a wish, and they embrace.",드라마,-2,C,0,0,피아노
신의한수,"The input describes a conversation between three people, including a request for a discussion and a game of Go. The second part describes a scene of a man applying medicine for a skin disease and secretly taking some medicine with him, followed by a game of Go between two men. The output is a statement from one of the players acknowledging his defeat and thanking the other for the opportunity to learn.",판타지,-2,C,0,0,피아노
신의한수,"The input describes various scenes in a gambling world, including a player entering a casino, a group of gamblers playing a game, and a small business owner losing a large sum of money. The output is a summary of these scenes without specific details, highlighting the overall theme of the gambling world.",로맨스,2,B,1,0,일렉기타
실미도,"A group of soldiers are being trained to infiltrate Pyongyang and assassinate Kim Il-sung. During a training exercise, they run up a steep mountain path, with some falling and others pushing on. Four soldiers are in a race to reach the top, with the leader, Jaehyun, ultimately winning. As he reaches the summit, he pulls out a stopwatch from his pocket. One of the other soldiers, Sangpil, trips on a rock and falls to the side.",액션,-4,D,0,1,관악기
실미도,"A group of sleeping soldiers are disturbed by a lantern light and a sentry. One soldier wakes up and is killed by a superior. The remaining soldiers gather and look outside as another sentry passes by. One soldier, named 정진, looks up and sees a hilltop guard post.",액션,-3,D,0,1,관악기
실미도,"A chaotic scene of a group of men climbing a mountain path in basketball shoes, followed by a violent clash between organized crime members and security personnel at a hotel party. The protagonist, named Jung-jin, is seen wielding a knife and fighting against the security personnel. The scene ends with a whiteout caused by a flashbang grenade.",액션,-4,D,0,1,관악기
실미도,"A group of trainees are crossing a valley on ropes when one of them, Ji-yong, starts to struggle and can't move. The others try to help him, but he eventually falls to his death. The remaining trainees and instructors are left to deal with the aftermath of the tragedy.",액션,-4,D,0,1,관악기
실미도,"A group of soldiers with full combat gear stand in front of a dark sky. They are greeted by a man named Jaehyun who shakes their hands and hugs them. Jinjin approaches and also greets Jaehyun. They are interrupted by the arrival of their superiors who inform them that the mission has been cancelled. Despite this, some soldiers refuse to leave and are eventually convinced to return to base.",액션,-3,D,0,1,현악기
실미도,"A bus with shaking passengers and trainees is stopped by 24 soldiers barricading the front. Jin and Sang-pil are inside, with Jin urging the driver to go forward and Sang-pil aiming his gun at the soldiers. The soldiers start shooting, causing chaos inside the bus. Jin takes over the wheel and tries to drive away, but they are hit by bullets and chaos ensues.",액션,-3,D,0,1,관악기
실미도,"A bus is attacked and passengers are in danger. Jin, a soldier, tries to protect them and orders them to take cover. He also tries to save his fellow soldier, Sang-pil, who is injured. The commander eventually orders the shooting to stop and Jin tends to the wounded. Sang-pil is grateful but also ashamed of his fear. The passengers are scared and try to escape.",액션,-2,C,0,0,현악기
실미도,"A group of soldiers in full gear are training on a steep mountain path in heavy rain. They move quickly and skillfully, but some fall and struggle to keep up. One soldier, Sang-pil, leads the group and pushes them to go faster. As they reach a steep downhill slope, Sang-pil jumps and lands awkwardly on a sharp rock, injuring himself. Despite the pain, he tries to keep up with the group as they continue running.",액션,-3,D,0,1,현악기
실미도,"A group of soldiers and civilians are on a bus, heading towards the presidential palace. They encounter armed men who have taken hostages and are pursued by the police. The group engages in a shootout, with casualties on both sides. As they continue their journey, they reflect on their mission and the sacrifices they are willing to make for their country. They face obstacles and danger, but remain determined to reach their destination.",범죄,-4,D,0,1,타악기
실미도,"Soldiers running up a treacherous mountain path, with some falling but others continuing on. CA chases after the leading soldiers, including Jin, Geun-jae, Sang-pil, and Jae-hyun. Jae-hyun reaches the top and takes out a stopwatch from his pocket. Sang-pil stumbles on a rock model and Geun-jae and Jin pass by.",액션,-4,D,0,1,현악기
실미도,"The choice made by the leader of group 1 today was excellent, as delaying to save one member could have resulted in the loss of all other members' lives. In the future, if a similar situation arises, the same action should be taken as today's leader. The trainees acknowledge and understand this.",스릴러,-2,C,0,0,현악기
실미도,"Trainees gather near the window of a hut with a view of the outside scenery. When a lookout passes by, they all bow their heads. Trainee Jungjin quietly raises his head to look outside when he hears the sound of the lookout passing by, and sees the scenery of a guard post on a hill.",스릴러,-2,C,0,0,현악기
실미도,"정진 cautiously enters a building with a gun and sees 재현 sitting at a desk in formal attire. The desk is clean and there are no documents on it. Gunshots and screams can be heard outside. 정진 aims the gun at 재현, but 재현 remains calm. 정진 slowly lowers the gun and eventually leaves.",액션,-2,C,0,0,현악기
실미도,"Despite being forced to laugh, the soldiers express their dissatisfaction with their uniforms and lack of rank. They struggle to remember patriotic songs, but are moved to tears when singing about their country. The sight of the mountain and river reminds them of their homeland.",액션,-4,D,0,1,관악기
쌍화점,"A sudden attack on the king and queen leads to a fight with masked assassins. The king and his guards defend themselves, but the assassins prove to be skilled fighters. The situation becomes dire as the king is injured, but the loyal guard Hongrim fights on to protect him. In the end, the assassins are defeated, but at a great cost.",액션,-3,D,0,1,타악기
쌍화점,"Hongrim visits the queen and presents her with a box containing a perfume bottle. The queen is surprised and touched by the gift. Hongrim quickly leaves, and the queen opens the box to find a perfume bottle that looks like her lost one. She gazes at it for a while.",드라마,-1,C,0,0,현악기
쌍화점,"Two people are riding a horse on a deserted road, being chased by a group of men. The riders are a disguised woman and a man named Hanbaek. They are stopped by a group of men led by Seunggi, who demands to know why they are running. Hanbaek pleads with them to let them go, but Seunggi refuses. Hanbaek and the woman are desperate to escape, but Seunggi threatens them with violence.",액션,-2,C,0,0,현악기
써니,"A fight breaks out between two groups, one led by Chunghwa and the other by Girls' Generation. The fight is accompanied by music and is described as a joyful experience. A skilled fighter named Geumok joins the fray, wielding a lost baton. The fight ends with Girls' Generation victorious.",액션,-3,D,0,1,타악기
써니,"Seven girls walk to a remote countryside, with one girl named Nami feeling uneasy and carrying a tool bag. Another girl named Suzy complains about Nami's presence, but Choon-hwa reassures her that Nami is needed in case of a fight. Nami becomes more anxious and asks for food, but is scolded by her friend Jang-mi for always carrying food around. The girls eventually meet with another group of high school girls, and a standoff ensues.",액션,-2,C,0,0,어쿠스틱기타
아수라,"A group of gangsters are smoking and causing trouble, leading to a confrontation with other individuals. One of the gangsters, Taebongjo, becomes angry and attacks one of his subordinates with a cutter knife. The situation is diffused by the intervention of others, but Taebongjo is left with a bloody face. The incident is captured on camera by another individual, Dokyung.",액션,-1,C,0,0,어쿠스틱기타
아이가다섯_1화,"A person named 연태 is at home when they hear the doorbell ring. They go to answer the door but no one is there. This happens again and they become confused. Suddenly, they hear someone whisper their name and find someone named 호태 hiding next to the wall.",범죄,-1,C,0,0,현악기
아저씨,"태식 chases after a car and hears his dog barking from inside. As he gets further away, he stops and catches his breath.",범죄,3,A,1,1,현악기
아저씨,"태식 shoots a gun while exiting an emergency exit, causing a Benz's side mirror to break. Manseok panics and moves to the driver's seat. Taesik aims the gun at the driver's seat and fires, but the bullets bounce off the glass.",액션,3,A,1,1,현악기
아저씨,태식 tries to make a phone call but it doesn't connect. He sees someone gesturing for him to come over and moments later a truck crashes into a car. Taesik is frozen in shock and watches as a blonde man gets out of the truck and points a gun at him. Taesik is shot in the chest.,범죄,3,A,1,1,현악기
아저씨,"A child plays a claw machine game and is successful in winning a toy. Despite their messy appearance, they have new accessories that contrast oddly. As the child leaves the alley, they are pursued by someone named Taesik.",범죄,1,B,1,0,피아노
아저씨,A child receives a small amount of medication through injection. The child appears hesitant and looks behind them to see a large individual. The large individual is standing at the entrance of a room with a blank expression.,스릴러,4,A,1,1,피아노
아저씨,"A drug dealer sprays narcotics on Taesik's face, causing him to be unable to resist the physical attacks of the dealer's henchmen. Taesik is knocked down and unable to fight back. As a henchman attempts to strike him with a screwdriver, other members of the organization grab Taesik and throw him into the air, causing him to land on a net.",액션,3,A,1,1,타악기
아저씨,A man named 성식 is seen spitting and wearing slippers in the dark. He confirms the number 5124. He heads towards a woman named 오하나 but is stopped by men who put him in a van. The van makes a U-turn and stops in front of a woman who is thrown onto the ground.,범죄,2,B,1,0,피아노
아저씨,"A man named Taesik stops at a store sign labeled ""Seojin Capital"" and his personal information is projected on a screen. The investigation of Taesik's identity was handed over to the agency by the US and police officials are tense. The input includes an acrylic sign with store names and the output describes the investigation of Taesik's identity.",범죄,2,B,1,0,타악기
아저씨,A scared Somi looks at Ramrowan in a cramped space with medical equipment and a middle-aged man inhaling something. The man has a beard with cocaine on it and is singing while disinfecting surgical gloves with alcohol.,스릴러,3,A,1,1,피아노
아저씨,"A surgical procedure is being performed on Somi's eyes, with her face covered by a cloth. The surgeon appears excited and ready to begin, holding a scalpel. The scene is observed by a stoic bystander, Ramrowan.",범죄,3,A,1,1,현악기
아저씨,Taesik threatens Mansuk to bring Somi and is holding a nail gun. Mansuk curses and hears the sound of the nail gun being fired. Taesik has two nails stuck in Jongsuk's thigh and is demanding Mansuk to bring Somi.,범죄,3,A,1,1,타악기
아저씨,"The input describes a scene with various characters and actions, including a close-up of a burning thigh, a glimpse of a chest between bra straps, and a character named Hyojeong moaning with painted lips. Another character named Jongseok is holding a hairdryer and smiling, while Somi steps back and raises her hand to her shoulder. Lam Rohwan is seen poking his cheek with a finger and then covering the eyes of Hyojeong and Somi. The hairdryer is then seen pressing onto Hyojeong's thigh as she struggles.",범죄,4,A,1,1,현악기
알투비,"A T-50 fighter jet performs difficult maneuvers with impressive noise, while other planes fly in formation. Spectators, including military officers and foreign dignitaries, watch in awe. The Black Eagles team aims to represent the Korean Air Force with loyalty and teamwork, providing joy and hope to the people. The team of seven planes splits into seven directions, forming a fan shape, and two solo planes perform a high-speed ascent.",일상,2,B,1,0,일렉기타
알투비,"In a dogfight, Taehoon and Myeongsu engage in a chase, with Taehoon dodging Myeongsu's attacks. Taehoon suddenly ascends into a cloud, followed by Myeongsu. Taehoon then descends rapidly towards Myeongsu, who narrowly avoids a collision. Taehoon explains that he was testing his skills and that Top Guns can avoid such situations. They continue their chase through the clouds.",액션,-2,C,0,0,일렉기타
알투비,"A tense situation arises as a North Korean MiG-21 and South Korean F15K fly towards each other near the NLL. Both sides prepare to fire missiles, but the situation is defused when the North Korean pilot removes his oxygen mask and taunts the South Korean pilot before abruptly turning back towards the North. The tension is finally released as both planes turn away from each other and the South Korean pilot and his squadron continue their mission.",액션,-3,D,0,1,현악기
알투비,"A group of F15K fighter jets are flying towards the West Sea. They receive orders from their headquarters to not engage in any shooting unless it is a direct order from the Joint Chiefs of Staff. They encounter a North Korean MiG fighter jet that signals its intention to defect. The F15K pilots communicate with each other and decide to escort the MiG to the nearest airfield. However, they also detect another aircraft in the area that may be a North Korean fighter jet, and they must remain cautious.",액션,-2,C,0,0,타악기
알투비,"A group of pilots are flying in their aircrafts when they encounter an enemy aircraft. One of the pilots, Taehoon, is confident in his abilities and does not feel the need to prepare for an attack. However, the enemy aircraft, Suhoi, suddenly performs a maneuver and Taehoon's aircraft is hit by Suhoi's gunfire. Suhoi then launches a missile at another aircraft, causing it to explode. The pilots attempt to flee from Suhoi.",액션,-3,D,0,1,타악기
알투비,A plane enters Seoul airspace and is pursued by military aircraft and a damaged civilian plane. The military prepares for a potential attack. The civilian plane cleverly avoids high-rise buildings and flies along the Han River. A state of emergency is declared.,액션,-2,C,0,0,타악기
알투비,"A group of fighter pilots engage in a high-speed chase through the city, with one pilot being pursued by another. The chase leads them to the coast, where they are joined by a golf squadron. The pursued pilot narrowly avoids being shot down and manages to escape, but not before one of the pursuing pilot's engines fails. The situation becomes tense as the golf squadron prepares to attack, but a sudden maneuver by the pursued pilot causes the pursuing pilot to be hit by a missile and crash.",액션,-3,D,0,1,타악기
알투비,"A fighter pilot, Yong-woo, tries to eject his unconscious co-pilot, Seok-cheon, but the ejection lever malfunctions. In a desperate attempt to save Seok-cheon, Yong-woo removes debris from his seat and manages to eject the rear seat. However, the front seat remains stuck and the plane crashes. Meanwhile, another pilot, Tae-hoon, tries to shoot down an enemy plane chasing after his comrade, Su-ho. However, his weapon control system malfunctions and he is unable to fire. The situation ends with Su-ho's parachute drifting away and Seok-cheon's fate unknown.",드라마,-3,D,0,1,현악기
알투비,The input describes a military operation where Taehoon and Durandal 3 launch a bomb that destroys a runway and other North Korean fighter jets. They also use a missile to attack an anti-aircraft gun position. Taehoon calls for the destruction of the runway while another member calls for the suppression of the anti-aircraft gun.,액션,-2,C,0,0,일렉기타
알포인트,"Choi Tae-in is in a cemetery and discovers graves of people who all died on the same day. He finds a strange droplet that reminds him of a bracelet worn by a dying girl in his village. He wipes off a tombstone and finds a photo of twin soldiers buried there. The tombstone reads ""Paul and Jacques are buried here"" in French.",스릴러,-3,D,0,1,타악기
알포인트,"A man named Choi Tae-in is haunted by the faces of two girls he saw in different situations. He hears a creaking sound from the second floor and turns to see a shadowy figure emerging from an open American radio room. At the same time, he hears a disturbing sound and sees a bell from a bracelet that belonged to a Vietnamese boy he encountered in a French cemetery. As he watches the figure slowly descend the stairs, he realizes it is a ghostly girl in a white ao dai dress. He tries to back away but is trapped against a wall, gripping his axe handle tightly as he fights his fear.",스릴러,-3,D,0,1,현악기
애자,"A person is considering becoming an editor and is given a project to work on. The editor suggests that the person could make money by fixing the poorly written project. The person is hesitant and asks if they can refuse, but the editor questions if they could write something better themselves. The person ultimately agrees and leaves, while another person observes them. The person then stops to look at a poster in the hallway.",판타지,1,B,1,0,음율타악기
애자,"A woman startles Young-hee by suddenly getting into his car and telling him to drive. He is hesitant but eventually complies. At an intersection, they see a car accident and the woman becomes upset. They continue driving and eventually arrive at their destination, but Young-hee leaves without the woman. She retrieves her belongings from the car and watches him drive away.",판타지,1,B,1,0,피아노
연애의 온도,"A person named 영 calls a woman named 효선 and tries to sell her a free phone as part of a promotion. 효선 is initially suspicious but 영 insists that there are no strings attached and asks for her address to send the phone. 효선 is hesitant and says she is in the middle of a class, but 영 persists and asks for her address again.",코미디,2,B,1,0,현악기
연애의 온도,"Dong-hee talks to Min-cha-jang about his friend Jang-dae-ri and asks him to treat him well. He also hints at Jang-dae-ri's discomfort around men. Young asks Dong-hee about what happens when she meets men, but Dong-hee avoids the question. Dong-hee offers Young a drink, but accidentally spills it on her. Young throws her drink at Dong-hee in frustration.",코미디,2,B,1,0,음율타악기
연애의 온도,"A man named Dong-hee is heavily intoxicated in a quiet restaurant. His friend, Park, tries to get him to sober up and orders food, but Dong-hee becomes aggressive and starts yelling. The other customers and staff are frightened and confused by his behavior. Dong-hee eventually breaks down in tears and apologizes to someone named Young-ah, expressing his love and regret.",코미디,3,A,1,1,음율타악기
연애의 온도,"A group of people are chatting, including Donghee, Sonchajang, and two others. Sonchajang suggests that Donghee and one of the others, Yeong, should date. Yeong is hesitant and Donghee is dismissive, but Sonchajang insists that Yeong should at least meet his friend, who is a good catch. Donghee suggests that Sonchajang should introduce her to someone instead, and Yeong reveals that she doesn't have high standards.",코미디,2,B,1,0,관악기
연애의 온도,"Two coworkers, 영 and 동희, argue at a work event after 동희 spills beer on 영's face. The argument escalates and turns physical, with both parties being restrained by onlookers. The scene ends with 영 storming out and being followed by female coworkers. A police officer intervenes and stops the interview camera from filming.",액션,-2,C,0,0,음율타악기
연애의 온도,"A man named Dong-hee receives a broken laptop in a package and is charged an unexpected amount for his phone bill due to a couple's plan with his ex-girlfriend. He struggles with the cost and tries to negotiate with the phone company. Meanwhile, his coworker, Young, is meticulous with her work and has a strained relationship with Dong-hee. The two have a history of not speaking for a week after a fight. Other coworkers observe their interactions and tensions. Young takes a break to listen to music and Dong-hee is frustrated with his workload.",액션,-3,D,0,1,현악기
엽기적인그녀,A boy named 견우 enters a large classroom for a special lecture and catches the attention of over 500 girls. He nervously searches for a particular girl among the crowd and gains courage to approach her. She plays the piano and her music inspires him to confess his feelings and kiss her. The students cheer and applaud their love.,코미디,3,A,1,1,피아노
